FID,ref_tn_cod,id_thiesse,type,area_m2,road_density_mean,school_kde_mean
61,245957,1722,0,17552.355620390346,0.027297710529990023,0.016858169802691083
62,515255,2695,1,105413.80623721129,0.02633804468279506,0.025098069907819973
63,345653,2821,1,76663.38732738655,0.12485495831676967,0.07361164761959119
64,135356,3647,1,126379.2558835913,0.06040812769407377,0.03145969862420678
65,155553,4523,0,19376484.471787777,0.2886866082747777,0.35701530675093335
66,325856,3361,1,2353236.033926234,0.028614383152065177,0.036890664409535624
67,315854,4083,0,1477134.8066327048,0.1670752626111489,0.03123799914792749
68,326251,4429,1,563890.3173968148,0.06066704913973808,0.047589726746082306
69,156451,4233,1,8531.00701848447,0.06165575061834628,0.022942702120710767
70,335251,3268,0,2133463.7666341085,0.8672129114468893,0.5909068584442139
71,325354,4273,1,505166.02190636896,0.19041268327614155,0.026054112071727926
72,176154,2238,1,356756.9913414576,0.8330936431884766,0.19657902419567108
73,525558,2668,1,893715.6500359679,0.027927116158998906,0.03316727839188531
74,515255,2701,1,9074676.22730414,0.008063976450772711,0.012316580392535805
75,215755,1902,0,7647299.600904046,0.7007858753204346,0.8142061829566956
76,625251,43,1,106472.7075701752,0.04550028592348099,0.06366610154509544
77,155951,4531,0,2159234.3305282267,0.1507346991528856,0.05560324103274244
78,165157,3508,0,147303.5984194597,0.7155318409204483,0.15570505783345895
79,415751,1084,1,5313.45893694107,0.02571208733396316,0.004996433110925898
80,125452,3937,1,170247.0029917002,0.0,0.0
81,135952,3800,1,117336.53792205208,0.06829698570072651,0.05051093400900506
82,625158,3,1,29616665.939309396,0.0,0.0
83,515357,590,0,29633.766954873474,0.40718279914422467,0.1579126769846136
84,225456,1639,0,12758882.365446022,0.0,0.0
85,615256,399,0,936528.2036258243,0.10555737295321056,0.045038522354194095
86,145854,2077,0,158278.70535696467,0.52400803565979,0.19723198811213175
87,415159,3412,1,17811.64358696862,0.05961759481579065,0.012593489116989076
88,145553,2042,0,5271394.380427213,0.04341575503349304,0.00845337100327015
89,156254,4368,0,8140752.95490213,0.029819739552029118,0.04980041082833231
90,625156,38,1,381365.88939567964,0.04150095779229613,0.027682268639885578
91,125552,2122,0,300448.96577050677,0.010600703656665105,0.005770763265494282
92,535165,2431,0,809934.4762376774,0.7796416468918324,0.7671001553535461
93,346053,3074,0,7355423.242218913,0.028282776661217212,0.0898978503793478
94,345551,2919,1,1881568.6249991227,0.020037417339397148,0.03481167505009913
95,515251,582,0,24801137.83734919,0.0159855263231442,0.0902352921207223
96,155155,4322,1,94830.24384311012,0.0,0.0
97,316459,3991,0,50988441.48699097,0.87471244931221,0.5905484775702159
98,615351,349,1,2245182.7023733268,0.014511255721158502,0.013496080886072187
99,435857,770,0,251738.57199540338,0.01701644453484329,0.026669952620754722
100,415454,1942,0,4664651.949567044,0.011726777333249795,0.04859035405385559
101,145251,3735,1,104586.55441238562,0.025089678531956105,0.05379954574718362
102,415653,1084,1,2447715.7477184124,0.0,0.0
103,316257,3452,0,3398957.267979661,0.03479010984301567,0.22867244482040405
104,535265,2292,1,80399.08933546887,0.0,0.0
105,346360,686,0,2449955.5000874237,0.0,0.0
106,155954,4511,0,6885595.3309193235,0.004887866321951151,0.009373801277142088
107,525955,2461,0,3589814.7438557143,0.05602119895381754,0.019582229823751914
108,325861,3343,1,230515.79080730592,0.0,0.0
109,315256,4026,1,313923.3543859903,0.0095309509354568,0.02996679803205503
110,315256,4017,1,724560.0215472726,0.0404596066861241,0.026500851805839273
111,155154,4337,1,3350.8473240576645,0.026673184899896125,0.05241906292800575
112,136254,3637,1,236661.2805839504,0.07763081789016724,0.31142888218164444
113,156154,4230,1,8772877.537170704,0.10443747864804999,0.10111108427717738
114,335356,3023,0,16392.46961140736,0.0,0.0
115,145655,2113,1,2202885.0937810247,0.0,0.0
116,335652,3078,0,132389.60540048458,0.026020903248171516,0.015060892149064121
117,135954,3803,1,172350.01650901852,0.0200499068876914,0.0191045535235147
118,535753,2417,1,10739.70673760966,0.0,0.0
119,155551,4468,0,1100068.0942024847,0.055587499092022576,0.005322237188617389
120,315452,4294,1,601718.6356352108,0.02590205884909117,0.03654151160009606
121,415458,1833,0,17687389.795707434,0.0,0.0
122,225453,1575,0,10954214.707678916,0.013900615354409306,0.034552268956492584
123,616054,629,0,2324417.4549970496,0.0,0.0
124,315653,4076,1,570137.5635539545,0.2654798601643514,0.03455703743433548
125,215463,1683,0,128878.56996678979,0.0,0.0
126,245152,1856,1,2217798.941955175,0.0,0.0
127,525751,2684,1,6602801.853462437,0.01595952228007549,0.020641353777481584
128,316466,3989,0,2001033.5321709148,0.0,0.0
129,145156,3727,1,7697.107252175823,0.02663918474639042,0.02509292465051524
130,316553,4006,1,63275.78759309927,0.00980561121339373,0.018237601210667267
131,325853,4417,1,61875.87299956278,0.0,0.0
132,525652,2779,1,3947550.8786149733,0.0,0.0
133,415262,3034,0,3298601.223687845,0.0,0.0
134,125257,3920,1,252569.54897227435,0.0,0.0
135,525658,2767,1,394934.40471032186,0.0,0.0
136,246154,1910,1,859727.3387070413,0.9205901026725769,0.7075075060129166
137,615655,58,1,6731981.526708994,0.012609290784563531,0.023612808573737064
138,145251,3700,1,1736.3653729132363,0.06681681341595119,0.00681944106084605
139,525853,2640,1,47332.9730499782,0.021540762852673038,0.030829975369704676
140,525655,2676,1,2851991.588386799,0.24616507348176594,0.031290186981897096
141,435261,763,0,2995824.8303329367,0.0,0.0
142,615951,70,0,12099.624045985784,0.8285707628879792,0.19492962851356238
143,525653,2767,1,96132.11914326066,0.014088555239140987,0.009586699306964874
144,635452,283,1,1723199.395732105,0.027236431220452807,0.05105277042002438
145,616151,632,0,42368788.9944454,0.926106870174408,0.6718415021896362
146,156556,4173,0,2062054.368916122,0.06311097741127014,0.18437667936086655
147,525257,2467,0,2482791.689239711,0.0,0.0
148,525355,2380,0,25583021.536806855,0.03098044650895255,0.07608480591859136
149,175454,2140,0,1554249.5757172026,0.025338343279042715,0.0382406144389804
150,616053,659,0,46909996.252748914,0.09258193522691727,0.1902480274438858
151,535162,2429,0,216792.54679070902,0.0156986771710217,0.00208827423164621
152,615254,239,0,16367.409225815558,0.028936918398601488,0.04183795405420619
153,125657,3824,1,51086.625954393305,0.02647922171377822,0.010411300814073337
154,615854,168,0,52679770.91298497,0.8555203080177307,0.1717008501291275
155,316353,3973,1,14023310.818887793,0.029644670223610267,0.028663170627421804
156,326053,4518,1,2221412.5147132985,0.055400177497755394,0.0273819968781688
157,115852,3869,1,356.9326406412718,0.0,0.0
158,246151,1921,0,1117339.531407418,0.017297273322024888,0.03416791659818809
159,415162,3432,0,5466448.839873165,0.029974793484347447,0.026955117330076956
160,145251,3703,1,229.35503901801437,0.041059631793885616,0.03764583393931389
161,515155,2708,1,58864.54830334977,0.04115589130579266,0.013821145605148978
162,325452,3098,1,5854432.205558183,0.07122140271032654,0.010261237155646086
163,625356,128,0,191381.03889130265,0.010735683894205478,0.06525601374526177
164,155254,4351,0,7919423.955437127,0.024973465874361965,0.03510344619240423
165,525563,2666,1,4216840.916968651,0.008526810968760401,0.038712521258275956
166,325860,3370,0,6137.789900804761,0.0,0.0
167,315853,4047,0,897830.0825667277,0.0,0.0
168,175359,2250,1,103819.16659390727,0.022426681593060493,0.0
169,525559,2664,1,1569237.7388256078,0.015900884351891572,0.04832502400777379
170,175953,2215,1,6712.205600203177,0.033927544951438904,0.019740819310148556
171,615462,171,0,2518368.7274289913,0.0,0.0
172,156457,4161,1,3564115.6573964823,0.2719953805208206,0.3231280893087387
173,175654,2181,0,12987024.73196577,0.041826918189014704,0.04916492801208001
174,615354,346,1,122943.36102861988,0.03351650864515506,0.16355104282708235
175,415655,1801,0,28910676.058844823,0.0,0.0
176,515751,611,0,9296830.840645878,0.06229431872305117,0.014696470347412845
177,175655,2210,0,25734343.808768764,0.018760780803859234,0.013839083258062601
178,125655,3832,1,47.06436130542153,0.0,0.0
179,165151,3529,1,8948.520677590517,0.0,0.0
180,335352,3034,0,114525.847905273,0.03838412740349191,0.023255523132962027
181,115853,3851,1,1202399.8439474392,0.09278731119065058,0.23043083576929002
182,415353,3404,0,71319.44588294976,0.03799512763233746,0.042449327514452094
183,625452,3,1,1409429.6940565223,0.0,0.0
184,335164,3291,0,489815.3214867098,0.0,0.0
185,135857,3674,1,141319.25462372688,0.010207015089690685,0.030853981617838144
186,415354,1802,0,29967182.999032296,0.0,0.0
187,176154,2237,1,23705.64273114799,0.015484372936297468,0.023024020204862015
188,176153,2268,0,514851.07219776313,0.0,0.0
189,116455,3603,1,76021.69392212137,0.31986773014068604,0.0342872254550457
190,535151,2294,1,22959.959942176436,0.2968659996986389,0.4088106155395508
191,335756,3071,0,9087428.891697267,0.03986447556196032,0.046956404137450294
192,435651,728,0,7853038.72106186,0.0,0.0
193,116052,3725,1,1810.9685285260482,0.04486534212871144,0.0590157470627067
194,635451,577,1,143047087.33722,0.011384233959817986,0.013523145698596105
195,165252,3491,0,12753197.748389082,0.0,0.0
196,155656,4460,0,6373309.646949783,0.012650948017835617,0.019507789984345436
197,156652,4168,0,408185.3081715186,0.033452319808395636,0.014902788572607746
198,175755,2193,0,2519522.248870629,0.0,0.0
199,116062,3728,1,44827.886862004605,0.0,0.0
200,225556,1394,1,85627.09442563911,0.03236566142886496,0.05178119165970541
201,125555,2126,0,7767260.756334443,0.021851638332009315,0.10276641820867856
202,635452,297,1,4038151.916910325,0.0382952367076437,0.028380449918162732
203,346552,2786,0,29056557.907783013,0.0,0.0
204,165463,1935,0,2928238.30706045,0.051968747649782446,0.12866803571101157
205,245157,1476,0,226935.9043408447,0.0,0.0
206,156353,4177,0,4100544.62162451,0.1779243441215202,0.08237120800498707
207,525457,2488,0,11665852.455814231,0.019551465374945898,0.04935871461155819
208,436053,665,0,2765249.706055764,0.01108808512771691,0.03444549161052782
209,215960,2066,0,24599731.79743246,0.05383490407612265,0.030545210761086242
210,245553,1885,0,18587243.33769743,0.01750233820848056,0.0005724880213635013
211,115353,3804,1,1523017.2250450784,0.020463380846774102,0.054883072375139196
212,415254,3027,0,39149.946126517985,0.0,0.0
213,145852,2066,0,2977538.6690956494,0.060628711432218554,0.019214709786077342
214,335657,3066,0,1559425.0336402734,0.032624629837972624,0.055009312676014124
215,615557,86,0,1751262.509716545,0.02067091425911325,0.0246243257777857
216,345256,3119,1,52757.71552868488,0.013045560463978114,0.010785066717024347
217,336061,3290,0,812342.2119064719,0.021851638332009315,0.045536325209670596
218,245353,1961,1,5054592.463589741,0.013810181169722997,0.027999343972699525
219,615953,561,0,32878820.715891194,0.018040501155065135,0.03483746868762736
220,625252,44,1,37858758.9555898,0.0,0.0
221,535552,2313,1,64629.62527482602,0.0,0.0
222,525560,2525,1,171760.79930821457,0.012803438972226857,0.022937876919919175
223,346358,2753,0,1889481.0681491792,0.014232316054403782,0.07433753460645676
224,236157,1474,0,8713278.620136807,0.0,0.0
225,436258,1001,0,8468725.319915917,0.027306820675625322,0.01865058960300861
226,245151,1859,1,269528.08918047615,0.045167554759871366,0.01615612023421542
227,176056,2217,0,831716.9536582924,0.0559034502859843,0.03028151759151685
228,135857,3675,1,51516.11314446878,0.013954171080790136,0.024030336664746636
229,156554,4166,1,2056270.6361604817,0.0057727940093128035,0.0
230,215851,1969,0,7366737.038429293,0.0,0.0
231,525852,2633,1,101155.23496936739,0.01860736510646877,0.033950645448778995
232,515252,2701,1,3544428.1704724096,0.07288671284914017,0.005294226575642824
233,615453,364,0,82468.56314749618,0.03786489794797757,0.038795600546633495
234,155153,4324,1,6399.537048479962,0.6994321048259735,0.2389187589287758
235,135456,4199,1,439000.00924117287,0.06645341776311398,0.10257944278419018
236,145451,3573,1,688141.6368463365,0.026988054569586212,0.05974271446915276
237,117157,3948,1,3568873.49293475,0.03309765127910809,0.03343220685862682
238,525953,2606,0,21193764.302763388,0.11644623056054115,0.03484589792788029
239,245151,1852,1,433183.97491371754,0.0,0.0
240,345456,3188,1,739459.7459384528,0.027936529163056542,0.015837416111249548
241,615555,172,0,201121.365672751,0.019521908876497452,0.03575482763295626
242,325952,3396,1,2854771.155036761,0.0,0.0
243,535551,2313,1,4774.117379496473,0.9387866020202636,0.5546104550361634
244,115652,3766,1,27611.921560429455,0.0,0.0
245,345652,2811,0,3415484.6150012016,0.02859736828457641,0.09388861750255292
246,415551,1775,0,2586904.629617544,0.0,0.0
247,525960,2605,0,15168926.098129349,0.0,0.0
248,436051,686,0,7033008.932896693,0.01782633550465107,0.020856057992205024
249,415353,1793,0,6711934.783920277,0.030802693150749277,0.07621365246305827
250,335153,3384,1,698189.5985725031,0.020655177353370573,0.020095301807046898
251,435655,396,0,1896228.9028917546,0.010372489729585746,0.004495299769284126
252,155953,4466,0,648042.1943514515,0.04841667957422946,0.0357250170708416
253,525659,2645,1,1757972.6998752507,0.0,0.0
254,525563,2664,1,30757895.50189459,0.012545536174899405,0.013935077913482266
255,615654,67,0,4505896.413652404,0.027037808066233994,0.0851588268764317
256,135252,3670,1,82014.23384131359,0.019441296858947032,0.026632946417503172
257,176453,3951,1,1435325.1209993202,0.04038116055693799,0.016459152719893164
258,115753,3741,1,17877.406364117847,0.014537808136083186,0.011488334314587215
259,316651,4295,1,1845668.672190196,0.04650573235858283,0.016495646378514486
260,245753,1749,0,72477.29964826984,0.021602414677454773,0.01415183424363092
261,525951,2400,0,3296649.6253851345,0.04088926116802863,0.03935642701174532
262,615554,89,1,8168925.921258766,0.026886585016487812,0.012305293661086679
263,155652,4388,0,525412.0291897436,0.1337385954601424,0.060462306023805173
264,116358,3691,1,149777.44501950397,0.6302699446678162,0.2895741635247281
265,325952,3401,1,1407927.8677391715,0.16194804340389604,0.05497294180887811
266,415456,3451,0,18071744.307140484,0.760718133714464,0.9498874074882931
267,525661,2642,1,3399379.9943881165,0.0005371236206923166,0.0
268,176352,3953,0,49121.190514914626,0.0,0.0
269,245259,1825,0,7068113.12457514,0.7093444108963013,0.720091438293457
270,325652,3351,1,2089.2775794872477,0.037162160234791894,0.002374395229188459
271,245155,1481,0,9021129.137008393,0.32356958091259,0.4070720970630646
272,117057,4207,1,305.58302967721204,0.02780363075051111,0.043264217559517044
273,415459,1124,1,452625.16904266353,0.015094951154378776,0.02104903631940405
274,176058,1991,0,643641.929678773,0.13712121951191322,0.11714088479461877
275,415160,1833,0,12436758.789228728,0.016714203581213952,0.17118314802646636
276,635154,305,1,5112236.493794402,0.6735192537307739,0.3137417137622833
277,155553,4513,0,308269.58357751294,0.12489163660958631,0.06317193146739433
278,165553,1931,0,55.84282690890811,0.029909027726476238,0.015931578806560973
279,245254,1765,0,2311850.8706923285,0.020461628262889435,0.013775252329108081
280,625154,42,1,2979731.4564985326,0.04649400041160876,0.005053399648188548
281,535157,2331,1,95030.46493138198,0.022926898863950478,0.055668749118109324
282,635158,291,0,6246174.329995986,0.05671500177545981,0.040471955585743534
283,335853,3320,0,3278673.5609919564,0.0,0.0
284,525357,2346,0,1895814.4477906353,0.071952267549932,0.2743229642510414
285,116457,3588,1,2155834.3483881634,0.20288535391583162,0.0019009896355461986
286,325754,3392,1,24404.86226338417,0.45443488584190117,0.11967948927986817
287,155456,4446,1,133039.14266216147,0.27822502454121906,0.27270358469751144
288,116252,3720,1,51793.84750014341,0.8223978877067566,0.7984153032302856
289,165460,1949,0,9869674.904060893,0.01748394298581828,0.0068924739478987964
290,346553,2795,0,10839227.041220672,0.015385194093856996,0.01568581517424109
291,625160,33,1,86976.39265445317,0.1616066352084831,0.09462005902587632
292,325653,3363,1,87677.13863380527,0.018550797053637963,0.020081757890942735
293,415456,3446,0,17311670.0543712,0.8978579342365265,0.5290099680423737
294,435558,702,0,1720301.6071861552,0.05459182378318575,0.25450295706590015
295,325156,4314,1,637209.6998697881,0.025765428401965287,0.02440066957562326
296,315351,4068,1,413495.76652638434,0.0192096341194378,0.05385529444449478
297,435255,1005,0,18653240.064324792,0.24404135404218888,0.027947703161646194
298,155253,4386,1,3894637.4413414835,0.011146252416074276,0.0015418445521693986
299,415261,3049,0,281115.71838114277,0.06727927238500553,0.05183029925458677
300,345351,3154,1,778.7572582620061,0.0,0.0
301,175851,2228,1,4873.37734464747,0.0,0.0
302,136264,4155,0,184074.1519722427,0.0,0.0
303,415754,973,0,127552.10085739492,0.013225990849045606,0.029105478324569188
304,155951,4533,1,2749492.236371951,0.14414713345468044,0.026616596791427583
305,145457,2115,0,485545.11307350517,0.04551283669258867,0.009893209924773565
306,435352,917,1,3722113.7638203613,0.02432360308644333,0.0753874436103866
307,245258,1766,0,23924989.729830526,0.016617565270002806,0.007450819266155724
308,345651,2818,1,1711942.062661181,0.023412469242300307,0.21435988800866262
309,215465,1674,0,2589199.683800587,0.022246980573982,0.07640981022268534
310,535554,2322,0,4034701.355131397,0.010297811394067187,0.028892675414681435
311,125551,3900,0,1727912.081074134,0.03663302463393252,0.05180638045573435
312,116354,3688,1,38926.9389407855,0.005435456338699992,0.011640926162540624
313,336051,3277,1,1282.1158143253474,0.8286690592765809,0.3578534099790785
314,116451,3710,1,268450.409005051,0.04423724380987031,0.056276023033119384
315,135255,3672,1,7318.5359506684745,0.8950077126855436,0.6824976529764093
316,135253,3666,1,145029.31319659032,0.11995399211134229,0.047623143983738764
317,615556,96,0,6522812.871931953,0.00481653972048146,0.0034214412813444004
318,246153,1911,0,7016131.4365281025,0.02202930785684063,0.0172612297463736
319,346057,2981,0,8611728.026538031,0.04470960050821304,0.0010572414612397552
320,316158,4132,0,2896855.8488830915,0.04712773114442825,0.27875707776118547
321,535158,2434,0,28305747.501360983,0.27041399478912354,0.2317119985818863
322,415459,3443,0,66249.9453382304,0.01813781789193551,0.02243912188957135
323,245959,1716,0,4169035.696722733,0.08703408187085931,0.24565223739905792
324,635159,323,1,531508.5828123998,0.053803800915678344,0.10429442618732099
325,516055,2551,0,32191521.568386726,0.28261958909969703,0.31109320649913713
326,175451,2143,0,1136511.6993636228,0.9108682849577495,0.3998347872069904
327,415254,3404,0,18269270.028390694,0.0028241627492576627,0.0043039081391221074
328,345355,3158,1,206818.70323319375,0.03285732368628184,0.2049785509469017
329,436161,796,0,11080696.275053902,0.024369324344107404,0.005406737112090706
330,136260,3633,1,2693193.7120254063,0.013919358251581403,0.0431505757466398
331,245760,1753,0,8023918.63705286,0.02449928205924039,0.010602391899768186
332,175453,2165,0,29396917.272308066,0.03200345877225378,0.06450159204125937
333,316651,4294,1,60377.513161568444,0.865258828357414,0.7418261236614652
334,175359,2243,0,2449124.3991914825,0.12952457469057393,0.007150675233050778
335,315453,4294,1,254273.87642699218,0.027252123593424143,0.01592588498928792
336,415158,3424,1,10764.656932273723,0.7878715603247933,0.34438262296759564
337,515256,2693,1,575.3142798311465,0.13731699938782388,0.012656630292541295
338,215557,1891,1,4215.530601993332,0.013209636782834289,0.028838065622049734
339,145551,2073,0,202263.60956813913,0.032168867997825146,0.014551767893135548
340,635454,2290,0,25626731.45870399,0.27862698505906497,0.10811375169193044
341,425455,198,0,2303549.3113211924,0.013262812751129635,0.08065245585257254
342,325751,4287,1,432564.6361986467,0.06615814230605668,0.03673611696371261
343,525461,2515,0,13177659.129324198,0.7160202395426084,0.4715669046934337
344,325159,4291,1,990197.0966817007,0.025517537025734782,0.00519725150661543
345,125455,3938,1,5228475.775792683,0.03388842517117254,0.04094574950179275
346,246052,1878,0,797589.0523080934,0.05638976093758358,0.17443648955962632
347,525955,2605,0,2545370.2588511137,0.7198245823383331,0.5968746721744538
348,115852,3861,1,1933.2373145814643,0.019229162814876726,0.042109872252049464
349,615851,150,0,323261.8677727232,0.0,0.0
350,336059,3270,0,2905942.036368577,0.03642688392816732,0.013438923919845061
351,136055,3543,1,630647.0963398551,0.006357485712892357,0.009002045414202731
352,535161,2300,0,654322.5444431122,0.5744680762290955,0.04411013051867485
353,525356,2316,0,54850348.81641242,0.10666330605745315,0.10799022968858481
354,155351,4360,1,1850388.5235732712,0.18343875231221318,0.03443994291592389
355,155754,4537,1,41169.71095879223,0.051096158733695364,0.010915118385038374
356,345158,3190,1,34766.858125304025,0.09008762921787734,0.018756519235734247
357,156551,4166,1,354229.44090690213,0.7602373241284571,0.40585898204680976
358,345555,2922,0,16618517.926520776,0.04437415897846222,0.149792143702507
359,245256,1864,0,1227948.3512946032,0.03412521459783117,0.10812520825614531
360,615355,370,0,20649219.504314847,0.004968458226018899,0.002410867815914704
361,345555,2923,0,12797394.1422096,0.2820107266306877,0.2532309057811896
362,165157,3507,1,40.603614664719004,0.015700449439862818,0.005684636460999122
363,535454,2322,0,886883.2380360299,0.5149151533842087,0.14772192388772964
364,156255,4248,1,7027.2710748611125,0.09947234377190096,0.023639489433274197
365,175756,2173,0,240469.7286210723,0.28543623168389876,0.2823096441698598
366,136259,3539,0,12072552.351620285,0.2583566639692553,0.06099663560669268
367,155456,4327,1,8765094.45456921,0.02014393410222097,0.03622577847404913
368,215364,1632,0,415756.7660561086,0.027294943447817455,0.03615540291436694
369,346058,2981,0,4190812.1691636494,0.021591102520048415,0.12456552146094829
370,145151,3702,1,18482.372883321103,0.7913115783171221,0.9343000487847761
371,335156,3387,0,10320063.182380838,0.022941437755736968,0.008487982705146307
372,145552,2070,0,28410929.28278591,0.0738909559837286,0.04042163337378398
373,525455,2484,0,12092609.042172182,0.0,0.0
374,615157,417,0,12718858.48889316,0.2567567527294159,0.16256509721279144
375,535753,2413,1,19422.153772849888,0.07172955755816131,0.10939714202626807
376,635260,322,1,47301.60512167998,0.8280620723962784,0.4018681049346924
377,135455,4211,1,291938.5165991947,0.1737045493390825,0.28672835826873777
378,116352,3691,1,22574.9024703713,0.15980785171436185,0.05834377215937577
379,335755,3078,0,7412.420115632263,0.013279162570271535,0.01700862167503685
380,635657,15,1,139380199.9636004,0.045260746486775284,0.04452474281772391
381,145652,2111,0,1407061.4369529337,0.01615469974227423,0.0043374088452046
382,135653,3620,1,539537.1069032584,0.010007828575031585,0.06797456335141716
383,125555,2128,0,444143.80807189236,0.02591016824597013,0.002991072757151839
384,325651,3353,1,830949.3825714205,0.023627524687746333,0.02769738433239151
385,346455,2730,0,184428.3006604162,0.05739213407716968,0.03846284543926066
386,155456,4358,0,2763675.0164837735,0.03416628839581141,0.04182749511008816
387,245454,1909,0,1588388.9628988695,0.6062717432121061,0.10718806833028793
388,245656,1863,0,594201.8132708559,0.95698278054595,0.06892676141113042
389,175952,2258,0,8202.453428564215,0.021564116701483727,0.20795426553203947
390,116355,3679,1,1397315.2643820376,0.04889908466826786,0.048719347740354184
391,116351,3720,1,8838.311279709667,0.013995377398613427,0.0067510418308234805
392,176254,2260,1,58851.465249803194,0.0,0.0
393,415458,3450,0,613562.1443078242,0.01624496839940548,0.11329525616019964
394,415758,1726,0,853691.8434064606,0.8934732377529144,0.6910129487514496
395,435153,896,1,2372836.4033680675,0.33388137799465584,0.09606070733649698
396,635355,70,0,93952197.14599119,0.11656105271601058,0.08088443251689534
397,125551,2129,1,339141.053191559,0.27674372318912954,0.04911382814102313
398,116855,3785,1,245186.37368688165,0.012363427132368088,0.029186768271028996
399,165159,4117,0,13323710.514932802,0.036333017507406584,0.017764273480802232
400,155558,4501,0,10181351.407140132,0.04433152244946971,0.04211260694607095
401,525856,2648,1,2020.0484120354272,0.5052450759844347,0.18808128436406454
402,215854,1969,0,11381482.439082913,0.047488055836695894,0.012437918707011985
403,116451,2130,1,2342293.860616568,0.0,0.0
404,125753,3834,1,187576.12806258467,0.7188254445791245,0.785517019033432
405,615851,152,1,3063869.6465856666,0.013121823230404277,0.038877418270370584
406,336152,3328,1,251690.21080636102,0.010353148195634383,0.022944689770326494
407,515755,573,1,1380305.3808705457,0.5835028611696683,0.40000224342712987
408,135454,3624,1,639756.5644128232,0.05270991543922642,0.019985341464085284
409,175853,2212,0,725118.7752878898,0.03479010984301567,0.22616498006714714
410,236156,1504,0,2495147.9184122076,0.05220029189398414,0.005572029070830659
411,116058,3732,1,111666.81847439965,0.822143942117691,0.892485037446022
412,415252,3403,1,150212.00536656025,0.32245543599128723,0.42316441237926483
413,315551,4063,1,194667.47530586892,0.17636434541517995,0.02341969625716398
414,525952,2612,0,5276024.2671753485,0.028396746531749766,0.0835585883922047
415,346251,2742,1,8790.880307215135,0.02696479622197027,0.0065287850975521535
416,175658,2182,1,2009426.9471503824,0.029074292355365777,0.03180009465325962
417,635158,300,0,7001060.628045271,0.026586338416368604,0.04358249493639603
418,415455,1829,0,13438543.581753414,0.02342042940161678,0.009817402272083584
419,615253,190,0,38373723.319941774,0.1866144575044136,0.07626858057743376
420,325861,3358,1,4975078.320111777,0.10478604867128667,0.06393945849088127
421,525756,2638,1,6680.722659193827,0.010367812161287656,0.011307008089162884
422,346356,2886,0,1718910.633005295,0.19714394708474478,0.09515856951475143
423,335651,3064,1,6547366.902386072,0.010243447625065504,0.04644530585469448
424,245651,1508,1,700815.0553162696,0.021991892785924238,0.21742088256812678
425,615851,156,1,2976808.8559655272,0.08551609767600894,0.031799265556037425
426,165159,3534,0,148416.71226839765,0.025705120219898066,0.011788329777405843
427,525558,2663,1,1546668.882980158,0.020659170046423748,0.0290908702965857
428,116354,3678,1,334486.46114535036,0.666067639986674,0.1054399920006593
429,215456,2137,0,3125273.7729448345,0.06012467811392112,0.07839125377888029
430,215853,1920,1,1271104.625037886,0.02656791096310993,0.016005727625957106
431,316354,3973,1,2270262.2435267596,0.0048185080338857674,0.0331647331548626
432,246057,1930,0,8024298.060673111,0.0442515143860965,0.036544268442145256
433,225452,1408,0,955902.4461106979,0.01487371139228344,0.012120587464708548
434,535352,2428,0,6277759.366796435,0.0,0.0
435,625254,32,0,48359323.244192295,0.009843607984832829,0.0475124433811459
436,175753,2158,0,6194797.960930802,0.0720361281807224,0.32928503056367237
437,145354,2123,0,583897.781128327,0.03004959532059729,0.001191385358919374
438,325555,3115,1,13295383.3803615,0.0,0.0
439,315153,4317,1,116045.60143814945,0.09216116218670176,0.026749227264028876
440,175162,2257,1,148883.02866650064,0.0,0.0
441,415153,3427,1,234561.62221218646,0.06801472006112995,0.05727459752362233
442,215652,1548,1,742658.21131998,0.0,0.0
443,155354,4353,0,240791.48318992133,0.08929541934413546,0.00295288065942376
444,515351,2566,1,1704785.9982128465,0.06115170285427491,0.004361171420556165
445,615554,88,1,3872846.008273711,0.03705000957047724,0.03273610481206911
446,345253,3120,1,321.76336727547834,0.0,0.0
447,155955,4474,0,929841.6897714855,0.030626791356500094,0.007410082539256756
448,156253,4250,0,632950.5265512745,0.021798148423096728,0.01587867790209684
449,615955,326,0,15372740.517060788,0.8015879713571988,0.7314363901431744
450,316653,4270,1,130954.2550536993,0.05557183412691721,0.04835480516060041
451,435556,740,0,137689.1480773695,0.9021125662894476,0.6846730623926435
452,316052,4098,0,258758.0623924925,0.0,0.0
453,115657,3849,1,221.33953634079216,0.291978120803833,0.2171218991279602
454,615457,167,1,99548.77528524768,0.03275260959326485,0.09663717163565719
455,635259,310,0,63950.29090988762,0.45270267128944397,0.20046021789312363
456,436162,791,0,16680189.123900395,0.0007904313452767537,0.004242029912734201
457,335952,3253,0,39695.2803965933,0.16162172125445473,0.005146385424908389
458,435356,929,0,19482704.941547655,0.021393387765090876,0.022184039358469458
459,525565,2662,1,1824254.6868409154,0.010499551632376604,0.058831932521316896
460,245158,1748,0,246059.89464176705,0.011515237850835547,0.03522989633493125
461,155156,4145,0,2543537.488003322,0.6666187047958374,0.23384378850460052
462,535455,2340,1,265818.6681611487,0.019716855583062586,0.020126909723906416
463,515756,566,0,71595013.77137563,0.01946363720388051,0.02377425170815994
464,435653,430,0,18088046.159906548,0.016370757803088054,0.008145915584464092
465,315654,4070,1,206591.11689179097,0.0002875215723179281,0.0
466,615156,403,0,41419342.91147305,0.013005954375074914,0.012329269245681687
