"governorate","delegation","School","code_auto","type","lat","long"
"Béja","MEJEZ EL BAB","E.P.ER RHIBA","314019","urbain","36.64947","9.607963"
"Béja","MEJEZ EL BAB","E.P.EL BOD","314020","rural","36.794211","9.5813778"
"Béja","MEJEZ EL BAB","E.P.HAIDOUS","314021","rural","36.743328","9.59079"
"Béja","MEJEZ EL BAB","E.P.EL GRIAAT 2","314022","rural","36.660136","9.784028"
"Béja","MEJEZ EL BAB","E.P.ARGOUB","314023","urbain","36.718008","9.89401"
"Béja","MEJEZ EL BAB","E.P.TEFFAHA","314024","rural","36.714047","9.607279"
"Béja","MEJEZ EL BAB","E.P.SIDI RAIS","314025","urbain","36.644857","9.6250163"
"Béja","MEJEZ EL BAB","E.P HOURIA","314026","urbain","36.6517333","9.61249"
"Béja","TESTOUR","E.P.IBN KHALDOUN TASTOUR 1","314501","urbain","36.550158","9.443818"
"Béja","TESTOUR","E.P.BEN ATTIA 1","314502","urbain","36.554112","9.438586"
"Béja","TESTOUR","E.P.SLOUGUIA","314503","rural","36.5810313","9.51122045"
"Béja","TESTOUR","E.P.OUED ZARGUA 1","314504","rural","36.666526","9.442883"
"Béja","TESTOUR","E.P.SKHIRA","314505","rural","36.588885","9.407785"
"Béja","TESTOUR","E.P.ZELDOU","314506","rural","36.576971","9.313491"
"Béja","TESTOUR","E.P.MZOUGHA","314507","rural","36.605572","9.340556"
"Béja","TESTOUR","E.P.OULED SLAMA","314508","rural","36.51565926","9.492695272"
"Béja","TESTOUR","E.P.AIN TOUNGUA","314509","rural","36.525395","9.358875"
"Béja","TESTOUR","E.P.AIN YOUNES","314510","rural","36.443944","9.376696"
"Béja","TESTOUR","E.P.OUED JEDRA","314511","rural","36.551048","9.352692"
"Béja","TESTOUR","E.P.OUELJET EDDOUKHANE","314512","rural","36.602032","9.553788"
"Béja","TESTOUR","E.P.CITE GHARNATA","314513","urbain","36.545758","9.442876"
"Béja","TESTOUR","E.P.CITE RAOUDHA SLOUGUIA","314514","rural","36.591323","9.516317"
"Béja","TESTOUR","E.P.OUED ZARGUA 2","314515","rural","36.665917","9.439721"
"Béja","TESTOUR","E.P.OUED EZZITOUNE","314516","rural","36.720468","9.466752"
"Béja","TESTOUR","E.P.JABBES","314517","rural","36.55329","9.493966"
"Béja","TESTOUR","E.P.TEFERCHA","314518","rural","36.583623","9.555415"
"Béja","TESTOUR","E.P.EL GLAA","314519","rural","36.574267","9.246061"
"Béja","TESTOUR","E.P.SNEISSIA TRABELSSIA","314520","rural","36.49429","9.489769"
"Jendouba","JENDOUBA NORD","E.P.BEN BECHIR","320501","rural","36.568884","8.855403"
"Jendouba","JENDOUBA NORD","E.P.BULLAREGIA","320502","rural","36.557448","8.75172"
"Jendouba","JENDOUBA NORD","E.P.ELKHADHRA","320503","rural","36.480761","8.724931"
"Jendouba","JENDOUBA NORD","E.P.ELMALAJI CITE H.B.HASSINE","320504","urbain","36.512049","8.7640661"
"Jendouba","JENDOUBA NORD","E.P.AIN EL KESSIR","320505","rural","36.512707","8.592169"
"Jendouba","JENDOUBA NORD","E.P.SATFOURA","320506","rural","36.559554","8.681335"
"Jendouba","JENDOUBA NORD","E.P.ZAHOUA","320507","urbain","36.504108","8.76113"
"Jendouba","JENDOUBA NORD","E.P.AIN METTOUIA","320508","rural","36.544962","8.655194"
"Jendouba","JENDOUBA NORD","E.P.SOUANI","320509","rural","36.540412","8.686979"
"Jendouba","JENDOUBA NORD","E.P.SOUK JOMAA","320510","rural","36.579189","8.5991407"
"Jendouba","JENDOUBA NORD","E.P.CHAFFAI","320511","rural","36.549488","8.721677"
"Jendouba","JENDOUBA NORD","E.P.TOUAHRIA","320513","rural","36.532922","8.793892"
"Jendouba","JENDOUBA NORD","E.P.EL IRTIAH","320514","rural","36.573588","8.796773"
"Jendouba","JENDOUBA NORD","E.P.ENNASSR CITE ZAHOUA","320515","urbain","36.503112","8.763533"
"Jendouba","JENDOUBA NORD","E.P.ALI JENDLI","320516","rural","36.554174","8.5514"
"Jendouba","JENDOUBA NORD","E.P.AIN ZANA","320517","rural","36.59248","8.544407"
"Jendouba","JENDOUBA NORD","E.P.IBN ELJAZZAR","320518","urbain","36.516007","8.753017"
"Jendouba","JENDOUBA NORD","E.P.AIN EL KRARIB","320519","rural","36.540297","8.611812"
"Jendouba","JENDOUBA NORD","E.P.SAOUALA","320520","rural","36.534718","8.741131"
"Jendouba","JENDOUBA NORD","E.P.OULED AYAR","320521","rural","36.522931","8.557266"
"Jendouba","JENDOUBA NORD","E.P.JOUAHRIA","320522","rural","36.503842","8.714849"
"Jendouba","JENDOUBA NORD","E.P.AHWADH EL KARAA","320523","rural","36.574727","8.522766"
"Jendouba","JENDOUBA NORD","E.P.ITEBB","320524","rural","36.561049","8.643411"
"Jendouba","JENDOUBA  SUD","E.P.AVENUE BOURGUIBA","320701","urbain","36.499715","8.781962"
"Jendouba","JENDOUBA  SUD","E.P.AVICENNE","320702","urbain","36.500193","8.773411"
"Jendouba","JENDOUBA  SUD","E.P.ENOUR ""MESBEH EL AYNOUBLI","320703","urbain","36.502959","8.783121"
"Jendouba","JENDOUBA  SUD","E.P.RUE TAIB M'HIRI","320704","urbain","36.499576","8.78036"
"Jendouba","JENDOUBA  SUD","E.P.PLACE DES MARTYRS","320705","urbain","36.499551","8.779322"
"Jendouba","JENDOUBA  SUD","E.P.IBN KHALDOUN","320706","urbain","36.499489","8.780396"
"Jendouba","JENDOUBA  SUD","E.P.CITE ZAGHADIA","320707","urbain","36.502456","8.772092"
"Jendouba","JENDOUBA  SUD","E.P.MUTHUL","320708","rural","36.42262","8.760354"
"Jendouba","JENDOUBA  SUD","E.P.SOUK ESSEBT","320712","rural","36.556","8.883"
"Jendouba","JENDOUBA  SUD","E.P.MELGA","320714","rural","36.53234","8.850382"
"Jendouba","JENDOUBA  SUD","E.P.AIN KRIMA","320717","rural","36.435996","8.868581"
"Jendouba","JENDOUBA  SUD","E.P.AITHA","320718","rural","36.465874","8.891272"
"Jendouba","JENDOUBA  SUD","E.P.JERIF EL GUEBLI","320722","rural","36.446","8.709"
"Jendouba","JENDOUBA  SUD","E.P.AZIMA SOUK ESSEBT","320723","rural","36.551688","8.880893"
"Jendouba","JENDOUBA  SUD","E.P.CITE ETTATAOUAR","320726","rural","36.489045","8.784719"
"Jendouba","JENDOUBA  SUD","E.P.EL FAOUZ","320728","urbain","36.504544","8.786975"
"Jendouba","JENDOUBA  SUD","E.P.ERRACHED","320729","rural","36.484692","8.817898"
"Jendouba","JENDOUBA  SUD","E.P.BEL HASSEN DRISSI","320730","urbain","36.504342","8.78778"
"Jendouba","JENDOUBA  SUD","E.P.MAALLA","320731","rural","36.435406","8.809911"
"Jendouba","JENDOUBA  SUD","E.P.ABOU KACEM CHEBBI","320736","urbain","36.507289","8.773541"
"Jendouba","JENDOUBA  SUD","E.P.SAADA KM 5","320738","rural","36.450067","8.778637"
"Jendouba","JENDOUBA  SUD","E.P.SIDI EL HEMISSI","320739","rural","36.453622","8.838289"
"Jendouba","JENDOUBA  SUD","E.P.TRAYDIA","320740","rural","36.481332","8.857506"
"Jendouba","JENDOUBA  SUD","E.P.CITE EL FAIZ","320741","urbain","36.492198","8.780751"
"Jendouba","JENDOUBA  SUD","E.P.EL HADAYEK","320744","urbain","36.509144","8.788458"
"Jendouba","JENDOUBA  SUD","E.P.ES'SKHAYRIA","320746","rural","36.446539","8.709255"
"Jendouba","JENDOUBA  SUD","E.PGHRAGHIZ","320747","rural","36.461115","8.86826"
"Jendouba","JENDOUBA  SUD","E.P.EL Mourouj","320748","rural","36.487","8.784"
"Jendouba","JENDOUBA  SUD","E.P EL CHARFA","320749","urbain","36.5072808","8.7982108"
"Jendouba","BOU SALEM","E.P.RUE HABIB THAMEUR","321201","urbain","36.610453","8.96805"
"Jendouba","BOU SALEM","E.P.RUE DE LA MOSQUE","321202","urbain","36.608781","8.969596"
"Jendouba","BOU SALEM","E.P.EL KARAMA","321203","urbain","36.606534","8.9731684"
"Jendouba","BOU SALEM","E.P.R.L'INDEPENDANCE","321204","urbain","36.610694","8.972866"
"Jendouba","BOU SALEM","E.P.LA MERJA","321205","rural","36.486358","8.9255791"
"Jendouba","BOU SALEM","E.P.MARKEZ KODIA","321211","rural","36.542209","8.9947752"
"Jendouba","BOU SALEM","E.P.MENGOUCHE","321213","rural","36.567339","9.0353588"
"Jendouba","BOU SALEM","E.P.DZIRA","321215","rural","36.476699","9.019353"
"Jendouba","BOU SALEM","E.P.SIDI ALI JEBINI","321216","rural","36.602794","9.025122"
"Jendouba","BOU SALEM","E.P.EL BRAHMI","321220","rural","36.61223","8.8742602"
"Jendouba","BOU SALEM","E.P.HANA","321221","urbain","36.604909","8.968155"
"Jendouba","BOU SALEM","E.P.EL BIR LAKDAR","321222","urbain","36.594297","8.9589957"
"Jendouba","BOU SALEM","E.P.SIDI ABID","321224","rural","36.493645","8.9668221"
"Jendouba","BOU SALEM","E.P.HAOUEL EL OUED","321227","rural","36.525771","9.031892"
"Jendouba","BOU SALEM","E.P.ZAMA BOUZID","321233","rural","36.592065","8.938341"
"Jendouba","BOU SALEM","E.P.M'JEZ ECHARAF","321237","rural","36.586559","9.054446"
"Jendouba","BOU SALEM","E.P.OULED EL GATTOUS EL ONS","321240","rural","36.590776","8.903539"
"Jendouba","BOU SALEM","E.P. ERROUMANI","321241","rural","36.633376","9.0137086"
"Jendouba","BALTA BOUAOUENE","E.P.BALTA","321506","rural","36.705915","8.946108"
"Jendouba","BALTA BOUAOUENE","E.P.SIDI BOUAOUANE MINE","321507","rural","36.69472","9.00177"
"Jendouba","BALTA BOUAOUENE","E.P.AOUAOUDHA","321508","rural","36.695314","8.923524"
"Jendouba","BALTA BOUAOUENE","E.P.BALDIA","321509","rural","36.671593","8.89082"
"Jendouba","BALTA BOUAOUENE","E.P.MARKEZ ABDELJABBAR","321510","rural","36.710653","8.983127"
"Jendouba","BALTA BOUAOUENE","E.P.BOULAABA PAR STAT.B.BECHIR","321512","rural","36.618822","8.846152"
"Jendouba","BALTA BOUAOUENE","E.P.BENI M HAMED","321514","rural","36.758619","8.92949"
"Jendouba","BALTA BOUAOUENE","E.P.OULED HASSEN","321517","rural","36.738002","8.984337"
"Jendouba","BALTA BOUAOUENE","E.P.SOMRANE","321518","rural","36.65353","8.963648"
"Jendouba","BALTA BOUAOUENE","E.P.EL AMEL SOUD KASSEB","321519","rural","36.755778","9.009373"
"Jendouba","BALTA BOUAOUENE","E.P.JERBNA","321523","rural","36.75276","8.958837"
"Jendouba","BALTA BOUAOUENE","E.P.AIN FODHA","321525","rural","36.739559","8.902713"
"Jendouba","BALTA BOUAOUENE","E.P.ETTOUAYTIA","321526","rural","36.69146","8.953085"
"Jendouba","BALTA BOUAOUENE","E.P.CHAOUALA","321528","rural","36.702755","8.83107"
"Jendouba","BALTA BOUAOUENE","E.P.OULED SAIDANE","321529","rural","36.694419","8.866216"
"Jendouba","BALTA BOUAOUENE","E.P.HEDI KHELIL","321530","urbain","36.617453","8.977831"
"Jendouba","BALTA BOUAOUENE","E.P.AIN EL HAJ","321531","rural","36.719168","8.929486"
"Jendouba","BALTA BOUAOUENE","E.P.EL HAMAM","321532","rural","36.711432","9.021605"
"Jendouba","BALTA BOUAOUENE","E.P.EL BAGHOURA","321534","rural","36.646495","8.784653"
"Jendouba","BALTA BOUAOUENE","E.P.EL KHLIFET","321535","rural","36.666507","8.84375"
"Jendouba","BALTA BOUAOUENE","E.P.N'SAIBIA","321536","rural","36.758427","8.898979"
"Jendouba","BALTA BOUAOUENE","E.P.EL  HORRYA","321538","rural","36.697115","8.897077"
"Jendouba","BALTA BOUAOUENE","E.P.RIGHA","321539","rural","36.66846","8.802223"
"Jendouba","BALTA BOUAOUENE","E.P.TH'RAYETTE","321541","rural","36.650837","8.825616"
"Jendouba","BALTA BOUAOUENE","E.P.HOFRET EL JANNA","321542","rural","36.699761","8.868045"
"Jendouba","BALTA BOUAOUENE","E.P.SIDI ABDALLAH","321543","rural","36.636378","8.880515"
"Jendouba","BALTA BOUAOUENE","E.P Farhat Hached","321544","rural","36.69446","9.00048"
"Jendouba","TABARKA","E.P.AV BOURGUIBA","321701","urbain","36.95455957","8.758163821"
"Jendouba","TABARKA","E.P.RUE LA DELEGATION","321702","urbain","36.9543279","8.759350991"
"Jendouba","TABARKA","E.P.BOUTERFES","321703","rural","36.954083","8.8570976"
"Jendouba","TABARKA","E.P.HOUAMDIA","321704","rural","36.913702","8.7825169"
"Jendouba","TABARKA","E.P.AIN SOBH","321705","rural","36.95800909","8.91901197"
"Jendouba","TABARKA","E.P.MERKEZ JABALLAH","321706","rural","36.89962254","8.746184208"
"Jendouba","TABARKA","E.P.JEBAL LABIADH/OURAHNIA","321707","rural","36.89292971","8.825927693"
"Jendouba","TABARKA","E.P.HENCHIR KHEDHAIRIA","321708","rural","36.892","8.745"
"Jendouba","TABARKA","E.P.AIN SNOUSSI","321709","rural","36.81948603","8.918526161"
"Jendouba","TABARKA","E.P.BRIREM","321710","rural","36.929856","8.7480803"
"Jendouba","TABARKA","E.P.SIDI ASKER","321711","rural","36.89354087","8.900818818"
"Jendouba","TABARKA","E.P.SIDI ROUINE","321712","rural","36.8934156","8.9009059"
"Jendouba","TABARKA","E.P.MELLOULA","321713","urbain","36.95019194","8.712047622"
"Jendouba","TABARKA","E.P.TAGHZAZ","321714","rural","36.896059","8.9758078"
"Jendouba","TABARKA","E.P.EL ARMAL","321715","urbain","36.95681352","8.747148103"
"Jendouba","TABARKA","E.P.FARCH","321716","rural","36.855257","8.97268"
"Jendouba","TABARKA","E.P.SIDI BADER","321717","urbain","36.94261504","8.79853348"
"Jendouba","TABARKA","E.P.18 JANVIER","321718","rural","36.85975974","8.80114042"
"Jendouba","TABARKA","E.P.EL AGUIBA","321719","rural","36.93076763","8.899228017"
"Jendouba","TABARKA","E.P.SLAIMIA","321720","rural","36.907139","8.7687778"
"Jendouba","TABARKA","E.P.ESSOUAKI","321721","rural","36.86751296","8.82804519"
"Jendouba","TABARKA","E.P.CITE El BASSATINE","321723","urbain","36.943659","8.7550422"
"Jendouba","TABARKA","E.P.SIDI ROMDHANE H.LAHMEM","321724","rural","36.8460471","8.9435317"
"Jendouba","TABARKA","E.P.SIDI GUOUIDER ENNADHOUR","321725","rural","36.8578037","8.892150146"
"Jendouba","TABARKA","E.P.EL FEJJA","321726","rural","36.90926724","8.743755362"
"Jendouba","AIN DRAHAM","E.P.AV.BOURGUIBA","322201","urbain","36.77924","8.6897095"
"Jendouba","AIN DRAHAM","E.P.FEDJ ECHAHARIR","322202","urbain","36.787799","8.6913771"
"Jendouba","AIN DRAHAM","E.P.BABOUCHE","322204","rural","36.80320198","8.677721942"
"Jendouba","AIN DRAHAM","E.P.TEBAINIA","322205","rural","36.776044","8.7677729"
"Jendouba","AIN DRAHAM","E.P.ROUEI","322206","rural","36.75188691","8.494750944"
"Jendouba","AIN DRAHAM","E.P.OULED HELLAL","322207","rural","36.71394082","8.627353184"
"Jendouba","AIN DRAHAM","E.P.HAMMEM BOURGUIBA","322208","rural","36.76281461","8.588891278"
"Jendouba","AIN DRAHAM","E.P.AIN HAMRAYA","322209","rural","36.77508859","8.847287242"
"Jendouba","AIN DRAHAM","E.P.OUED EZZANE","322212","rural","36.824854","8.8368023"
"Jendouba","AIN DRAHAM","E.P.AIN EL BIDHA","322213","rural","36.76412155","8.666711686"
"Jendouba","AIN DRAHAM","E.P.OULED SEDRA","322214","rural","36.863483","8.6809653"
"Jendouba","AIN DRAHAM","E.P.EL MRIJ","322215","rural","36.74764552","8.68192818"
"Jendouba","AIN DRAHAM","E.P.P.DE LA DELEGA","322216","urbain","36.77973334","8.689143554"
"Jendouba","AIN DRAHAM","E.P.SIDI MHEMED","322217","rural","36.835171","8.7246692"
"Jendouba","AIN DRAHAM","E.P.EL FATH BOUHAIRET EZZITOUN","322219","rural","36.76495264","8.546366441"
"Jendouba","AIN DRAHAM","E.P.ROUAI EL HABIB","322220","rural","36.76665975","8.523172799"
"Jendouba","AIN DRAHAM","E.P.SRA RABAH","322221","rural","36.795743","8.7484003"
"Jendouba","AIN DRAHAM","E.P.GURAFA","322222","rural","36.73983446","8.616759298"
"Jendouba","AIN DRAHAM","E.P.DAR FATMA","322223","rural","36.81542891","8.772559299"
"Jendouba","AIN DRAHAM","E.P.ARDH EL KEF","322224","rural","36.77692676","8.631916926"
"Jendouba","AIN DRAHAM","E.P.OULED KHEMISSA","322225","rural","36.7460904","8.486708598"
"Jendouba","AIN DRAHAM","E.P.2 MARS 34 in drahem","322226","urbain","36.771678","8.6801852"
"Jendouba","AIN DRAHAM","E.P.ADISSA","322227","rural","36.74695776","8.599113882"
"Jendouba","AIN DRAHAM","E.P.MACHROUA","322228","rural","36.72533778","8.563580759"
"Jendouba","AIN DRAHAM","E.P.OULED ARIDH","322230","rural","36.74178166","8.650795618"
"Jendouba","AIN DRAHAM","E.P.SIDI YOUSSEF","322231","rural","36.74733892","8.800587444"
"Jendouba","AIN DRAHAM","E.P.OULED DHIFALLAH","322232","rural","36.74588","8.5404937"
"Jendouba","AIN DRAHAM","E.P.EZZOUITINA","322233","rural","36.72193324","8.527215137"
"Jendouba","AIN DRAHAM","E.P.BOUNAYEL SOUK SEBT","322234","rural","36.792","8.907"
"Jendouba","FERNANA","E.P.MANAKH","322501","rural","36.611897","8.686819"
"Jendouba","FERNANA","E.P.SMAITIA","322502","rural","36.614678","8.755573"
"Jendouba","FERNANA","E.P.HENCHIR CHAIBA","322503","rural","36.59602267","8.752011168"
"Jendouba","FERNANA","E.P.AVENUE BOURGUIBA","322504","urbain","36.65598519","8.696612855"
"Jendouba","FERNANA","E.P.AIN BEYA","322505","rural","36.65789024","8.611926905"
"Jendouba","FERNANA","E.P.SIDI SAID","322506","rural","36.629904","8.573168"
"Jendouba","FERNANA","E.P.AIN CHARCHARA","322507","rural","36.684929","8.578759"
"Jendouba","FERNANA","E.P.JANTOURA","322508","rural","36.689378","8.720527"
"Jendouba","FERNANA","E.P.HALIMA","322509","rural","36.652485","8.481016"
"Jendouba","FERNANA","E.P.BOUHERTMA","322510","rural","36.67306106","8.782439599"
"Jendouba","FERNANA","E.P.EL IZDIHAR","322511","rural","36.682765","8.5405422"
"Jendouba","FERNANA","E.P.EL AMAL GONNA","322512","rural","36.683294","8.625447"
"Jendouba","FERNANA","E.P.EZZAOUIA","322513","rural","36.679701","8.68066"
"Jendouba","FERNANA","E.P.ENNAJAH  OM EL BECHNA","322514","rural","36.713663","8.597692"
"Jendouba","FERNANA","E.P.15 OCTOBRE 63 RMILA","322515","rural","36.60920925","8.637721752"
"Jendouba","FERNANA","E.P.EL HOMR","322516","rural","36.617685","8.534602"
"Jendouba","FERNANA","E.P.ROUTE AIN DRAHAM","322517","urbain","36.660014","8.690852"
"Jendouba","FERNANA","E.P.EL ALAYEGUE","322518","rural","36.650956","8.56251"
"Jendouba","FERNANA","E.P.EL BATTAH","322519","rural","36.661084","8.494224"
"Jendouba","FERNANA","E.P.KHAZZEN","322520","rural","36.687802","8.738302"
"Jendouba","FERNANA","E.P.BENI MTIR","322521","urbain","36.738952","8.7341425"
"Jendouba","FERNANA","E.P.EL FARAOUHA","322522","rural","36.699609","8.783497"
"Jendouba","FERNANA","E.P.CHTAITIA","322523","rural","36.647898","8.647603"
"Jendouba","FERNANA","E.P.BOUHALLEB","322524","rural","36.677694","8.529967"
"Jendouba","FERNANA","E.P.ARGOUB ERRIHAN","322526","rural","36.659482","8.734433"
"Jendouba","FERNANA","E.P.HOUCHE HLIMA","322527","rural","36.61137058","8.490325005"
"Jendouba","FERNANA","E.P.MAALIM","322528","rural","36.71348","8.572613"
"Jendouba","FERNANA","E.P.H'DHIL","322529","rural","36.667119","8.570784"
"Jendouba","FERNANA","E.P.SIDI AMMAR","322530","rural","36.62425187","8.775146687"
"Jendouba","FERNANA","E.P.CHIBA","322531","rural","36.638895","8.521135"
"Jendouba","FERNANA","E.P.OM ALIA","322532","rural","36.630552","8.665034"
"Jendouba","FERNANA","E.P.AIN HARRATH","322533","rural","36.685","8.501"
"Jendouba","OUED MLIZ","E.P.RUE DE LA POSTE","322601","urbain","36.468299","8.549534"
"Jendouba","OUED MLIZ","E.P.DEKHAILIA","322602","rural","36.51295","8.518147"
"Jendouba","OUED MLIZ","E.P.GUENARA","322603","rural","36.489301","8.626657"
"Jendouba","OUED MLIZ","E.P.HAKIM","322604","rural","36.45962","8.6097"
"Jendouba","OUED MLIZ","E.P.SIDI MESKINE","322605","rural","36.452441","8.660888"
"Jendouba","OUED MLIZ","E.P.BOUGOSSA","322606","rural","36.430628","8.576663"
"Jendouba","OUED MLIZ","E.P.ZOUBIA","322607","rural","36.480661","8.673111"
"Jendouba","OUED MLIZ","E.P.AIN OM HANI","322608","rural","36.429714","8.623849"
"Jendouba","OUED MLIZ","E.P.HENCHIR MIRA","322609","rural","36.456413","8.501164"
"Jendouba","OUED MLIZ","E.P.ABBASSA","322610","rural","36.530417","8.541693"
"Jendouba","OUED MLIZ","E.P.4 AVRIL 1938","322611","urbain","36.467681","8.549312"
"Jendouba","OUED MLIZ","E.P.ELMREGHMA","322612","rural","36.404639","8.514881"
"Jendouba","OUED MLIZ","E.P.20 MARS","322613","rural","36.476126","8.547272"
"Jendouba","OUED MLIZ","E.P.JLEILIA","322614","rural","36.501533","8.541892"
"Jendouba","GHARDIMAOU","E.P.AV BOURGUIBA","322701","urbain","36.44619079","8.437879417"
"Jendouba","GHARDIMAOU","E.P.R BELHOUANE","322702","urbain","36.44491276","8.439250705"
"Jendouba","GHARDIMAOU","E.P.RUE BEJAOUI","322703","urbain","36.44987159","8.444619641"
"Jendouba","GHARDIMAOU","E.P.MISSOUA","322706","rural","36.54480451","8.361208316"
"Jendouba","GHARDIMAOU","E.P.SIDI BELGACEM","322707","rural","36.52603904","8.469838702"
"Jendouba","GHARDIMAOU","E.P.DOURA","322708","rural","36.48115974","8.478947402"
"Jendouba","GHARDIMAOU","E.P.AIN SOLTANE A","322710","rural","36.526302","8.335979"
"Jendouba","GHARDIMAOU","E.P.AYOUNE","322711","rural","36.49218501","8.367841018"
"Jendouba","GHARDIMAOU","E.P.OULED ALI","322712","rural","36.52061767","8.439903013"
"Jendouba","GHARDIMAOU","E.P.AIN JABER","322714","rural","36.54813255","8.406109036"
"Jendouba","GHARDIMAOU","E.P.OUED MAADEN","322716","rural","36.5625051","8.433611165"
"Jendouba","GHARDIMAOU","E.P.SERAYA","322717","rural","36.47410196","8.247485576"
"Jendouba","GHARDIMAOU","E.P.ZRAIBIA","322718","rural","36.47094978","8.366867724"
"Jendouba","GHARDIMAOU","E.P.FEJ HASSINE","322719","rural","36.396145","8.424086"
"Jendouba","GHARDIMAOU","E.P.REHIM","322720","rural","36.46897606","8.329830236"
"Jendouba","GHARDIMAOU","E.P.GHORRA","322721","rural","36.59546131","8.419773068"
"Jendouba","GHARDIMAOU","E.P.ARGOUB ESSABOUNE","322722","rural","36.48919124","8.218118544"
"Jendouba","GHARDIMAOU","E.P.EL BALDA","322723","rural","36.54713083","8.50057153"
"Jendouba","GHARDIMAOU","E.P.CITE EZZOUHOUR","322724","urbain","36.45452246","8.434999098"
"Jendouba","GHARDIMAOU","E.P.BAYADHA","322725","rural","36.4701373","8.178651657"
"Jendouba","GHARDIMAOU","E.P.TAREF","322726","rural","36.4971549","8.420179611"
"Jendouba","GHARDIMAOU","E.P.MOHAMED LAZRAG","322727","rural","36.41442178","8.473025469"
"Jendouba","GHARDIMAOU","E.P.2 MARS 34 EL MOUKHER","322728","rural","36.49843077","8.18332931"
"Jendouba","GHARDIMAOU","E.P.CITE ENNOUHOUDH","322733","urbain","36.44380857","8.433355673"
"Jendouba","GHARDIMAOU","E.P.EL KHANGUA","322734","rural","36.52338028","8.381899735"
"Jendouba","GHARDIMAOU","E.P.KEF ENNSOUR","322736","rural","36.56775679","8.379966467"
"Jendouba","GHARDIMAOU","E.P.OULED HRIZ","322737","rural","36.44960299","8.401824881"
"Jendouba","GHARDIMAOU","E.P.EL HADAYEK","322738","urbain","36.44665584","8.432474248"
